unb_code,unb_code_with_digit,client_code,geography,commercial,operation,super_commercial,operation_type,geo_code,commercial_code,cod_tipo_operacao,cod_supercom,nom_coordenador,flag_fd,keyfiltrodistrib,sigla_uf,flag_ativo,nome_dr,nome_dr_supercom,nome_gc,grupo_revendas_spo,cidade_matriz,coordenador_central_bebida,grupo_foco_regional,tipo_antigo,supercom_antiga,old_commercial,old_operation,nielsen_split,resale_group_ccttv,segmentation,secondary_segmentation,manual_subsegmentation,manual_secondary_subsegmentation,insert_date,folder_date
8905,89058,73437,GEO_5,COM_9,OP_16,SUPERCOM_5,Indirect,44,10,6,5,Coordinator_21,1,KEY_5,NY,Active,Director_5,Director_SC_12,Manager_23,Group_6,Meadowbrook,Central_Coord_1,Focus_7,Type_1,OldSC_5,OldCom_2,OldOp_7,Nielsen_1,CCTTV_7,Seg_5,SecSeg_3,ManSeg_3,ManSecSeg_3,2023-10-07 22:25:02,2023-10-07
4273,42738,85640,GEO_4,COM_2,OP_19,SUPERCOM_5,Indirect,19,46,2,6,Coordinator_20,0,KEY_62,FL,Active,Director_4,Director_SC_7,Manager_2,Group_1,Meadowbrook,Central_Coord_4,Focus_7,Type_2,OldSC_4,OldCom_5,OldOp_1,Nielsen_1,CCTTV_3,Seg_6,SecSeg_3,ManSeg_2,ManSecSeg_2,2023-04-06 06:31:45,2023-04-06
4610,46102,25929,GEO_4,COM_2,OP_2,SUPERCOM_1,Indirect,13,40,6,17,Coordinator_30,0,KEY_12,PA,Active,Director_4,Director_SC_1,Manager_9,Group_1,Meadowbrook,Central_Coord_2,Focus_5,Type_5,OldSC_4,OldCom_10,OldOp_15,Nielsen_2,CCTTV_3,Seg_5,SecSeg_2,ManSeg_2,ManSecSeg_2,2024-02-08 17:10:35,2024-02-08
8256,82565,68897,GEO_1,COM_5,OP_8,SUPERCOM_5,Direct,15,23,4,6,Coordinator_19,1,KEY_93,FL,Active,Director_14,Director_SC_5,Manager_6,Group_3,Riverside,Central_Coord_8,Focus_8,Type_4,OldSC_4,OldCom_3,OldOp_4,Nielsen_4,CCTTV_2,Seg_4,SecSeg_1,ManSeg_3,ManSecSeg_3,2025-06-21 16:31:57,2025-06-21
7417,74173,49021,GEO_5,COM_6,OP_7,SUPERCOM_5,Direct,4,67,5,20,Coordinator_6,0,KEY_42,IL,Active,Director_10,Director_SC_6,Manager_18,Group_3,Meadowbrook,Central_Coord_1,Focus_2,Type_5,OldSC_1,OldCom_4,OldOp_8,Nielsen_2,CCTTV_3,Seg_2,SecSeg_1,ManSeg_2,ManSecSeg_1,2025-01-08 13:31:09,2025-01-08
8746,87461,89103,GEO_5,COM_9,OP_18,SUPERCOM_1,Direct,48,87,5,18,Coordinator_5,0,KEY_65,OH,Inactive,Director_13,Director_SC_12,Manager_9,Group_6,Riverside,Central_Coord_4,Focus_6,Type_5,OldSC_3,OldCom_1,OldOp_2,Nielsen_3,CCTTV_6,Seg_2,SecSeg_3,ManSeg_2,ManSecSeg_1,2024-04-28 02:46:52,2024-04-28
6795,67953,61711,GEO_2,COM_1,OP_5,SUPERCOM_5,Indirect,32,21,6,6,Coordinator_18,0,KEY_27,OH,Inactive,Director_14,Director_SC_6,Manager_14,Group_4,Meadowbrook,Central_Coord_1,Focus_2,Type_2,OldSC_5,OldCom_5,OldOp_12,Nielsen_5,CCTTV_2,Seg_2,SecSeg_2,ManSeg_2,ManSecSeg_2,2025-07-18 09:48:37,2025-07-18
4967,49673,77864,GEO_3,COM_5,OP_15,SUPERCOM_5,Direct,45,72,9,11,Coordinator_14,0,KEY_17,FL,Active,Director_14,Director_SC_9,Manager_4,Group_1,Springfield,Central_Coord_5,Focus_8,Type_5,OldSC_1,OldCom_10,OldOp_4,Nielsen_1,CCTTV_8,Seg_1,SecSeg_2,ManSeg_2,ManSecSeg_3,2024-12-15 02:24:35,2024-12-15
8741,87416,84144,GEO_4,COM_5,OP_19,SUPERCOM_3,Indirect,14,80,4,8,Coordinator_8,0,KEY_50,FL,Inactive,Director_5,Director_SC_2,Manager_2,Group_6,Springfield,Central_Coord_2,Focus_8,Type_2,OldSC_1,OldCom_2,OldOp_12,Nielsen_1,CCTTV_8,Seg_4,SecSeg_4,ManSeg_3,ManSecSeg_3,2025-02-10 02:50:28,2025-02-10
7915,79159,26118,GEO_2,COM_8,OP_6,SUPERCOM_5,Direct,37,86,8,7,Coordinator_8,0,KEY_32,CA,Inactive,Director_6,Director_SC_10,Manager_5,Group_5,Hilltown,Central_Coord_10,Focus_5,Type_1,OldSC_3,OldCom_5,OldOp_6,Nielsen_3,CCTTV_1,Seg_1,SecSeg_3,ManSeg_1,ManSecSeg_3,2024-06-04 06:14:19,2024-06-04
9777,97776,37396,GEO_4,COM_3,OP_5,SUPERCOM_3,Direct,36,82,4,6,Coordinator_14,1,KEY_6,IL,Inactive,Director_6,Director_SC_1,Manager_11,Group_6,Meadowbrook,Central_Coord_5,Focus_8,Type_3,OldSC_1,OldCom_8,OldOp_10,Nielsen_1,CCTTV_3,Seg_6,SecSeg_1,ManSeg_1,ManSecSeg_2,2023-12-11 03:08:04,2023-12-11
7553,75533,81933,GEO_1,COM_10,OP_16,SUPERCOM_1,Indirect,43,96,10,7,Coordinator_3,0,KEY_12,CA,Active,Director_2,Director_SC_8,Manager_2,Group_9,Georgetown,Central_Coord_6,Focus_7,Type_2,OldSC_3,OldCom_8,OldOp_11,Nielsen_3,CCTTV_2,Seg_4,SecSeg_3,ManSeg_1,ManSecSeg_1,2023-09-26 20:13:55,2023-09-26
6484,64843,69814,GEO_5,COM_10,OP_4,SUPERCOM_2,Indirect,48,16,6,16,Coordinator_12,0,KEY_28,TX,Inactive,Director_9,Director_SC_13,Manager_23,Group_2,Lakeside,Central_Coord_7,Focus_7,Type_2,OldSC_5,OldCom_6,OldOp_15,Nielsen_4,CCTTV_3,Seg_6,SecSeg_4,ManSeg_3,ManSecSeg_1,2023-02-21 10:04:35,2023-02-21
2442,24421,16593,GEO_1,COM_3,OP_9,SUPERCOM_2,Direct,31,61,1,16,Coordinator_10,0,KEY_68,NY,Inactive,Director_12,Director_SC_7,Manager_13,Group_1,Meadowbrook,Central_Coord_9,Focus_2,Type_1,OldSC_4,OldCom_9,OldOp_9,Nielsen_3,CCTTV_4,Seg_1,SecSeg_4,ManSeg_3,ManSecSeg_1,2024-04-03 08:26:05,2024-04-03
1053,10536,54633,GEO_5,COM_9,OP_10,SUPERCOM_3,Direct,25,7,1,2,Coordinator_24,0,KEY_20,FL,Active,Director_1,Director_SC_11,Manager_10,Group_8,Springfield,Central_Coord_3,Focus_3,Type_4,OldSC_2,OldCom_4,OldOp_3,Nielsen_3,CCTTV_5,Seg_3,SecSeg_2,ManSeg_2,ManSecSeg_3,2025-07-08 19:30:51,2025-07-08
8482,84827,73090,GEO_3,COM_1,OP_9,SUPERCOM_3,Direct,25,59,10,6,Coordinator_15,0,KEY_15,CA,Inactive,Director_11,Director_SC_14,Manager_11,Group_4,Springfield,Central_Coord_3,Focus_7,Type_2,OldSC_5,OldCom_2,OldOp_1,Nielsen_2,CCTTV_4,Seg_1,SecSeg_4,ManSeg_1,ManSecSeg_3,2025-09-13 23:31:31,2025-09-13
2632,26321,26102,GEO_2,COM_7,OP_18,SUPERCOM_3,Indirect,17,90,9,3,Coordinator_14,1,KEY_84,TX,Active,Director_8,Director_SC_1,Manager_1,Group_4,Hilltown,Central_Coord_1,Focus_3,Type_3,OldSC_4,OldCom_1,OldOp_13,Nielsen_3,CCTTV_7,Seg_2,SecSeg_1,ManSeg_2,ManSecSeg_2,2023-04-12 18:19:20,2023-04-12
3651,36511,89995,GEO_3,COM_5,OP_18,SUPERCOM_1,Indirect,42,79,5,17,Coordinator_27,1,KEY_39,FL,Active,Director_3,Director_SC_8,Manager_13,Group_5,Lakeside,Central_Coord_9,Focus_7,Type_1,OldSC_1,OldCom_10,OldOp_15,Nielsen_1,CCTTV_3,Seg_2,SecSeg_1,ManSeg_2,ManSecSeg_2,2023-04-13 20:25:16,2023-04-13
7946,79467,49127,GEO_5,COM_3,OP_7,SUPERCOM_2,Direct,37,71,10,6,Coordinator_21,0,KEY_28,TX,Active,Director_6,Director_SC_12,Manager_25,Group_2,Meadowbrook,Central_Coord_5,Focus_5,Type_3,OldSC_5,OldCom_5,OldOp_2,Nielsen_1,CCTTV_4,Seg_4,SecSeg_3,ManSeg_3,ManSecSeg_1,2023-08-04 00:01:36,2023-08-04
4581,45818,83418,GEO_3,COM_9,OP_5,SUPERCOM_1,Indirect,20,2,5,18,Coordinator_29,1,KEY_84,TX,Active,Director_6,Director_SC_15,Manager_14,Group_1,Hilltown,Central_Coord_9,Focus_5,Type_5,OldSC_3,OldCom_2,OldOp_3,Nielsen_3,CCTTV_6,Seg_1,SecSeg_3,ManSeg_1,ManSecSeg_1,2023-11-11 08:17:18,2023-11-11
6326,63260,49051,GEO_2,COM_8,OP_14,SUPERCOM_4,Direct,48,40,4,6,Coordinator_30,1,KEY_6,IL,Active,Director_4,Director_SC_6,Manager_2,Group_8,Springfield,Central_Coord_5,Focus_8,Type_2,OldSC_4,OldCom_1,OldOp_6,Nielsen_5,CCTTV_5,Seg_4,SecSeg_1,ManSeg_2,ManSecSeg_2,2024-03-05 23:51:33,2024-03-05
3653,36536,59593,GEO_3,COM_6,OP_10,SUPERCOM_2,Direct,39,28,9,6,Coordinator_26,1,KEY_88,FL,Active,Director_1,Director_SC_7,Manager_24,Group_4,Hilltown,Central_Coord_5,Focus_6,Type_1,OldSC_4,OldCom_3,OldOp_10,Nielsen_4,CCTTV_7,Seg_2,SecSeg_2,ManSeg_1,ManSecSeg_1,2024-05-04 08:16:25,2024-05-04
4043,40431,58953,GEO_1,COM_10,OP_11,SUPERCOM_5,Indirect,14,77,7,4,Coordinator_1,1,KEY_36,PA,Active,Director_15,Director_SC_6,Manager_9,Group_7,Meadowbrook,Central_Coord_4,Focus_1,Type_2,OldSC_4,OldCom_6,OldOp_11,Nielsen_4,CCTTV_1,Seg_2,SecSeg_3,ManSeg_3,ManSecSeg_3,2024-11-06 05:15:13,2024-11-06
1988,19888,26218,GEO_1,COM_10,OP_9,SUPERCOM_4,Direct,45,67,5,16,Coordinator_19,1,KEY_75,CA,Inactive,Director_10,Director_SC_14,Manager_10,Group_10,Lakeside,Central_Coord_1,Focus_8,Type_2,OldSC_4,OldCom_5,OldOp_11,Nielsen_4,CCTTV_8,Seg_3,SecSeg_2,ManSeg_3,ManSecSeg_2,2023-05-09 14:32:01,2023-05-09
2158,21589,15861,GEO_5,COM_10,OP_1,SUPERCOM_3,Direct,11,45,5,10,Coordinator_10,0,KEY_16,NY,Inactive,Director_3,Director_SC_10,Manager_20,Group_6,Hilltown,Central_Coord_5,Focus_1,Type_2,OldSC_4,OldCom_10,OldOp_2,Nielsen_2,CCTTV_3,Seg_4,SecSeg_4,ManSeg_1,ManSecSeg_2,2023-07-09 21:53:47,2023-07-09
5826,58261,51487,GEO_5,COM_10,OP_2,SUPERCOM_3,Indirect,1,22,6,11,Coordinator_15,1,KEY_40,NY,Active,Director_14,Director_SC_13,Manager_7,Group_5,Springfield,Central_Coord_5,Focus_4,Type_5,OldSC_2,OldCom_6,OldOp_1,Nielsen_3,CCTTV_3,Seg_6,SecSeg_3,ManSeg_1,ManSecSeg_2,2025-09-30 06:28:27,2025-09-30
5928,59288,67470,GEO_4,COM_1,OP_7,SUPERCOM_4,Direct,33,46,2,15,Coordinator_18,0,KEY_58,IL,Active,Director_3,Director_SC_1,Manager_2,Group_9,Riverside,Central_Coord_4,Focus_1,Type_3,OldSC_2,OldCom_3,OldOp_6,Nielsen_2,CCTTV_8,Seg_4,SecSeg_1,ManSeg_2,ManSecSeg_1,2025-03-03 05:38:10,2025-03-03
7305,73056,22220,GEO_5,COM_8,OP_17,SUPERCOM_5,Direct,19,77,9,6,Coordinator_18,0,KEY_25,CA,Inactive,Director_3,Director_SC_4,Manager_11,Group_7,Meadowbrook,Central_Coord_5,Focus_4,Type_3,OldSC_2,OldCom_2,OldOp_5,Nielsen_5,CCTTV_7,Seg_3,SecSeg_3,ManSeg_2,ManSecSeg_2,2024-05-27 12:11:05,2024-05-27
7177,71777,35039,GEO_4,COM_3,OP_12,SUPERCOM_5,Direct,15,52,4,10,Coordinator_25,0,KEY_16,NY,Active,Director_9,Director_SC_6,Manager_17,Group_9,Springfield,Central_Coord_5,Focus_4,Type_3,OldSC_3,OldCom_1,OldOp_10,Nielsen_1,CCTTV_4,Seg_3,SecSeg_2,ManSeg_1,ManSecSeg_1,2025-11-11 14:34:12,2025-11-11
8122,81229,53648,GEO_2,COM_10,OP_13,SUPERCOM_5,Direct,6,31,6,17,Coordinator_8,1,KEY_77,TX,Inactive,Director_4,Director_SC_8,Manager_14,Group_6,Meadowbrook,Central_Coord_10,Focus_6,Type_3,OldSC_2,OldCom_2,OldOp_8,Nielsen_3,CCTTV_1,Seg_3,SecSeg_1,ManSeg_1,ManSecSeg_2,2024-01-20 18:49:08,2024-01-20
2965,29654,45047,GEO_2,COM_1,OP_2,SUPERCOM_4,Indirect,38,26,9,3,Coordinator_19,1,KEY_87,NY,Active,Director_4,Director_SC_13,Manager_24,Group_10,Hilltown,Central_Coord_1,Focus_4,Type_4,OldSC_5,OldCom_10,OldOp_15,Nielsen_1,CCTTV_8,Seg_1,SecSeg_4,ManSeg_1,ManSecSeg_1,2025-07-29 00:31:41,2025-07-29
3143,31439,91860,GEO_2,COM_3,OP_19,SUPERCOM_3,Direct,29,68,9,16,Coordinator_10,1,KEY_45,PA,Inactive,Director_11,Director_SC_4,Manager_11,Group_9,Riverside,Central_Coord_5,Focus_2,Type_3,OldSC_5,OldCom_2,OldOp_8,Nielsen_1,CCTTV_5,Seg_2,SecSeg_4,ManSeg_2,ManSecSeg_1,2023-02-07 00:17:27,2023-02-07
5120,51202,11171,GEO_3,COM_1,OP_2,SUPERCOM_5,Direct,2,18,8,6,Coordinator_15,0,KEY_60,TX,Inactive,Director_5,Director_SC_12,Manager_5,Group_9,Riverside,Central_Coord_7,Focus_5,Type_5,OldSC_4,OldCom_4,OldOp_3,Nielsen_3,CCTTV_2,Seg_3,SecSeg_1,ManSeg_3,ManSecSeg_2,2023-12-23 20:21:51,2023-12-23
5925,59250,43648,GEO_2,COM_6,OP_18,SUPERCOM_5,Indirect,42,20,8,4,Coordinator_1,0,KEY_81,FL,Inactive,Director_12,Director_SC_11,Manager_19,Group_7,Springfield,Central_Coord_9,Focus_6,Type_2,OldSC_3,OldCom_3,OldOp_5,Nielsen_5,CCTTV_7,Seg_6,SecSeg_3,ManSeg_1,ManSecSeg_2,2024-11-17 03:28:17,2024-11-17
7493,74930,22246,GEO_4,COM_6,OP_9,SUPERCOM_3,Direct,31,23,4,15,Coordinator_23,0,KEY_53,IL,Inactive,Director_6,Director_SC_9,Manager_3,Group_2,Lakeside,Central_Coord_10,Focus_6,Type_4,OldSC_3,OldCom_8,OldOp_3,Nielsen_3,CCTTV_3,Seg_3,SecSeg_2,ManSeg_2,ManSecSeg_1,2024-03-16 00:02:10,2024-03-16
1324,13246,68384,GEO_1,COM_7,OP_12,SUPERCOM_2,Direct,40,58,10,3,Coordinator_7,1,KEY_78,PA,Inactive,Director_9,Director_SC_3,Manager_9,Group_7,Springfield,Central_Coord_4,Focus_2,Type_4,OldSC_3,OldCom_6,OldOp_12,Nielsen_2,CCTTV_4,Seg_1,SecSeg_1,ManSeg_1,ManSecSeg_2,2024-06-02 06:36:29,2024-06-02
4651,46512,26703,GEO_2,COM_6,OP_8,SUPERCOM_1,Direct,41,60,7,13,Coordinator_28,1,KEY_27,CA,Active,Director_7,Director_SC_2,Manager_6,Group_5,Hilltown,Central_Coord_4,Focus_5,Type_5,OldSC_1,OldCom_10,OldOp_4,Nielsen_4,CCTTV_7,Seg_2,SecSeg_3,ManSeg_2,ManSecSeg_3,2024-04-07 14:51:24,2024-04-07
1325,13256,24532,GEO_1,COM_1,OP_9,SUPERCOM_1,Indirect,11,9,5,17,Coordinator_25,1,KEY_26,OH,Inactive,Director_1,Director_SC_13,Manager_2,Group_3,Hilltown,Central_Coord_6,Focus_6,Type_3,OldSC_3,OldCom_8,OldOp_6,Nielsen_1,CCTTV_6,Seg_3,SecSeg_3,ManSeg_2,ManSecSeg_3,2025-07-06 15:52:39,2025-07-06
9832,98320,12083,GEO_3,COM_8,OP_7,SUPERCOM_5,Indirect,33,81,7,6,Coordinator_1,0,KEY_31,IL,Inactive,Director_7,Director_SC_6,Manager_8,Group_4,Meadowbrook,Central_Coord_5,Focus_6,Type_1,OldSC_2,OldCom_5,OldOp_12,Nielsen_4,CCTTV_7,Seg_4,SecSeg_4,ManSeg_3,ManSecSeg_3,2025-08-19 05:48:45,2025-08-19
6169,61695,60606,GEO_2,COM_2,OP_15,SUPERCOM_4,Indirect,44,55,4,6,Coordinator_25,0,KEY_31,TX,Inactive,Director_5,Director_SC_12,Manager_7,Group_7,Riverside,Central_Coord_10,Focus_3,Type_5,OldSC_3,OldCom_8,OldOp_6,Nielsen_5,CCTTV_3,Seg_1,SecSeg_4,ManSeg_1,ManSecSeg_3,2023-09-19 11:08:04,2023-09-19
6661,66613,25444,GEO_3,COM_10,OP_19,SUPERCOM_2,Indirect,4,21,4,16,Coordinator_30,0,KEY_22,TX,Inactive,Director_11,Director_SC_4,Manager_21,Group_6,Springfield,Central_Coord_2,Focus_6,Type_2,OldSC_4,OldCom_8,OldOp_5,Nielsen_5,CCTTV_6,Seg_6,SecSeg_2,ManSeg_3,ManSecSeg_3,2023-02-06 17:39:00,2023-02-06
2210,22103,67364,GEO_5,COM_6,OP_13,SUPERCOM_4,Indirect,33,45,1,20,Coordinator_10,0,KEY_51,CA,Inactive,Director_11,Director_SC_7,Manager_25,Group_8,Springfield,Central_Coord_7,Focus_8,Type_1,OldSC_3,OldCom_6,OldOp_2,Nielsen_4,CCTTV_8,Seg_2,SecSeg_4,ManSeg_2,ManSecSeg_3,2025-10-27 10:16:14,2025-10-27
4516,45166,40711,GEO_2,COM_4,OP_1,SUPERCOM_1,Indirect,43,62,7,19,Coordinator_27,0,KEY_25,FL,Active,Director_7,Director_SC_15,Manager_20,Group_5,Meadowbrook,Central_Coord_8,Focus_8,Type_4,OldSC_5,OldCom_1,OldOp_10,Nielsen_1,CCTTV_7,Seg_5,SecSeg_4,ManSeg_3,ManSecSeg_3,2024-08-06 01:25:34,2024-08-06
3396,33966,48153,GEO_5,COM_4,OP_16,SUPERCOM_4,Indirect,6,77,7,12,Coordinator_1,0,KEY_13,IL,Active,Director_15,Director_SC_4,Manager_5,Group_4,Meadowbrook,Central_Coord_7,Focus_3,Type_5,OldSC_3,OldCom_4,OldOp_7,Nielsen_4,CCTTV_3,Seg_3,SecSeg_4,ManSeg_1,ManSecSeg_2,2024-12-27 05:40:08,2024-12-27
1795,17951,10723,GEO_1,COM_3,OP_15,SUPERCOM_2,Indirect,26,4,4,18,Coordinator_1,0,KEY_14,NY,Active,Director_9,Director_SC_15,Manager_16,Group_4,Lakeside,Central_Coord_4,Focus_1,Type_3,OldSC_3,OldCom_3,OldOp_10,Nielsen_4,CCTTV_7,Seg_6,SecSeg_4,ManSeg_2,ManSecSeg_2,2024-09-23 14:08:59,2024-09-23
7630,76306,69025,GEO_4,COM_1,OP_11,SUPERCOM_1,Indirect,32,66,5,13,Coordinator_18,1,KEY_25,IL,Inactive,Director_15,Director_SC_12,Manager_5,Group_5,Riverside,Central_Coord_2,Focus_1,Type_1,OldSC_3,OldCom_7,OldOp_7,Nielsen_3,CCTTV_6,Seg_1,SecSeg_4,ManSeg_2,ManSecSeg_2,2024-12-26 20:43:05,2024-12-26
