customer_nk,FAMILY,order_nk,order_datetime,order_rating,is_first_order,is_first_order_football,is_first_order_warmup,is_first_order_football_2024,is_first_order_bbq,coupon_code,product_nk,item_name,category_source,unit_volume_hl,unit_quantity,item_unit_value,line_item_offer_discount_value,item_ttc_descontado,item_ttc_cheio,item_subtotal_value,item_coupon_discount_value,poc_id,delivery_city,delivery_state,delivery_uf,geo,cnpj,order_cashback_value,order_shipping_value,order_subtotal_value,order_total_value,order_coupon_discount_value,order_longitude,order_latitude,delivery_datetime,delivery_time_in_minutes,unit_price_charged_tax_excl_local,unit_price_offered_tax_excl_local,unit_subtotal_charged_tax_excl_local,unit_subtotal_offered_tax_excl_local,source,is_fmr,is_fmr_football,is_fmr_football_2024,is_fmr_bbq,is_barbecue,is_football,is_football_2024,is_warm_up,is_full_potential,abi_product,is_sampling,PRODUCT_ID,SUBSOURCE_NAME,UUID,PROD_MATCH_RATIO,PRODUCT_DESCRIPTION,BRAND_ID,VARIANT,COMPANY,CATEGORY,PACKAGE,KIT_TYPE,RETURNABLE,VOLUME,PACK_QUANTITY,PGV_CODE,PGV_DESCRIPTION,MULTIPACK_PRODUCTS,BASKET,BASKET_CLUSTER,CLUSTER_AS,FUTURE_BEVS,INOVACAO,unit_subtotal_volume_hl,unit_volume_l,unit_subtotal_volume_l,lover_cluster,id_moment,id_purchase
CUST000341,ZestDrink,534272,2024-01-09 18:33:17,2.7,Yes,No,Yes,Yes,0,,PROD5817,RefreshPlus Pack,DTC,0.472,14,14.14,3.61,167.48,197.96,197.96,30.48,POC921,Riverside,FL,OH,East,16140075187202,0.74,14.37,197.96,181.85,30.48,-86.8540,35.1478,2024-01-10 18:01:36,152,14.14,15.55,197.96,217.76,Web,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,2390,Online,39492489-3803,0.91,ZestDrink 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,0.4,19,PGV182,Premium Pack,No,Standard,Core,A,No,No,0.105,1.25,19.33,New,84,62
CUST000254,SparkleUp,169667,2024-12-30 23:59:33,3.8,No,Yes,Yes,No,,COUP10,PROD1874,BubbleWave Pack,DTC,0.206,1,12.41,0.37,11.27,12.41,12.41,1.14,POC447,Lakeside,CA,TX,South,21716879528769,0.45,10.77,12.41,22.04,1.14,-113.3691,44.2775,2025-01-01 14:42:01,31,12.41,13.65,12.41,13.65,Web,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,1543,Online,67134881-9121,0.84,SparkleUp 12-Pack,BRD6,Regular,BevCo,Soft Drink,Can,Standard,No,1.9,13,PGV468,Premium Pack,No,Standard,Core,A,No,No,0.036,0.15,7.31,New,60,497
CUST000029,BubbleWave,617651,2023-07-24 10:39:31,2.7,Yes,No,Yes,No,,COUP10,PROD7167,ZestDrink Pack,DTC,0.198,11,12.97,2.18,138.32,142.67,142.67,4.35,POC601,Georgetown,TX,IL,South,29469144648827,0.14,6.98,142.67,145.30,4.35,-111.8392,39.5550,2023-07-24 18:09:48,76,12.97,14.27,142.67,156.94,Web,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,2296,Online,57554369-3482,0.96,ZestDrink 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,1.6,12,PGV666,Premium Pack,No,Standard,Core,A,No,No,0.143,0.65,18.79,Regular,34,185
CUST000132,BubbleWave,573988,2023-08-31 09:59:47,1.8,Yes,No,No,No,,COUP82,PROD2005,CrispSoda Pack,DTC,0.209,5,7.16,2.28,34.10,35.80,35.80,1.70,POC690,Georgetown,CA,NY,South,99143804477047,3.90,8.44,35.80,42.54,1.70,-102.5577,47.2740,2023-09-01 17:18:10,106,7.16,7.88,35.80,39.38,Web,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,1882,Online,92555719-8306,0.96,SparkleUp 12-Pack,BRD3,Regular,BevCo,Soft Drink,Can,Standard,No,1.4,9,PGV593,Premium Pack,No,Standard,Core,A,No,No,0.011,3.63,19.17,New,10,348
CUST000362,PopMax,368752,2024-04-28 21:34:23,4.7,No,No,No,No,1,,PROD7595,CrispSoda Pack,DTC,0.325,1,12.06,2.31,11.41,12.06,12.06,0.65,POC805,Meadowbrook,PA,CA,East,24707939732084,4.17,12.12,12.06,23.53,0.65,-94.7983,44.5184,2024-04-29 03:27:02,36,12.06,13.27,12.06,13.27,Web,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,7525,Online,23987848-1990,0.94,SparkleUp 12-Pack,BRD5,Regular,BevCo,Soft Drink,Can,Standard,No,1.8,21,PGV805,Premium Pack,No,Standard,Core,A,No,No,0.066,1.47,15.24,Occasional,95,417
CUST000008,CrispSoda,210395,2023-12-14 00:07:29,2.0,Yes,No,No,Yes,,,PROD3677,ZestDrink Pack,DTC,0.106,16,23.40,3.73,373.33,374.40,374.40,1.07,POC469,Georgetown,IL,IL,North,40053077858633,0.65,5.78,374.40,379.11,1.07,-116.5813,46.4690,2023-12-14 22:03:40,136,23.40,25.74,374.40,411.84,Web,No,No,No,Yes,Yes,No,No,No,No,Yes,No,2654,Online,52830933-2422,0.95,PopMax 12-Pack,BRD7,Regular,BevCo,Soft Drink,Can,Standard,No,1.3,19,PGV792,Premium Pack,No,Standard,Core,A,No,No,0.118,0.57,16.02,New,94,454
CUST000059,FizzCola,671776,2023-05-23 08:33:36,3.9,Yes,No,No,No,,COUP69,PROD5721,RefreshPlus Pack,DTC,0.187,5,18.36,4.50,80.04,91.80,91.80,11.76,POC473,Lakeside,OH,FL,East,79421000145087,2.75,11.21,91.80,91.25,11.76,-104.2766,36.1702,2023-05-24 04:14:19,93,18.36,20.20,91.80,100.98,Web,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,2088,Online,20879036-4072,0.85,FizzCola 12-Pack,BRD7,Regular,BevCo,Soft Drink,Can,Standard,No,1.6,14,PGV409,Premium Pack,No,Standard,Core,A,No,No,0.304,4.89,14.56,Regular,65,444
CUST000414,RefreshPlus,980776,2023-04-20 19:36:54,4.0,Yes,Yes,No,Yes,,,PROD1922,RefreshPlus Pack,DTC,0.148,2,23.43,0.24,38.70,46.86,46.86,8.16,POC637,Riverside,PA,FL,North,30068592638280,3.87,10.58,46.86,49.28,8.16,-82.2850,45.4414,2023-04-22 10:40:17,94,23.43,25.77,46.86,51.55,Web,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,9762,Online,94071495-9418,0.87,FizzCola 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,0.7,10,PGV797,Premium Pack,No,Standard,Core,A,No,No,0.187,3.23,16.09,Regular,61,262
CUST000443,ZestDrink,792001,2023-08-24 12:53:48,3.2,No,Yes,No,No,,,PROD8019,FizzCola Pack,DTC,0.113,4,9.51,3.42,33.10,38.04,38.04,4.94,POC507,Georgetown,IL,OH,North,45289456193598,3.21,5.04,38.04,38.14,4.94,-115.2804,32.4808,2023-08-25 11:17:23,157,9.51,10.46,38.04,41.84,Web,No,Yes,No,No,No,No,No,No,Yes,Yes,No,2238,Online,81493815-2972,0.86,ZestDrink 12-Pack,BRD7,Regular,BevCo,Soft Drink,Can,Standard,No,1.9,10,PGV313,Premium Pack,No,Standard,Core,A,No,No,0.015,2.80,7.08,Loyal,34,128
CUST000138,PopMax,739246,2024-01-10 11:35:24,2.8,Yes,Yes,No,Yes,1,COUP3,PROD5587,PopMax Pack,DTC,0.399,7,17.85,3.67,122.73,124.95,124.95,2.22,POC266,Riverside,IL,IL,West,44968935908730,2.57,10.20,124.95,132.93,2.22,-71.8878,33.7271,2024-01-11 09:05:28,131,17.85,19.64,124.95,137.45,Web,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,4029,Online,16704791-5157,0.87,RefreshPlus 12-Pack,BRD1,Regular,BevCo,Soft Drink,Can,Standard,No,1.6,20,PGV195,Premium Pack,No,Standard,Core,A,No,No,0.397,0.76,9.93,New,23,161
CUST000360,FizzCola,295014,2024-05-30 14:38:58,4.6,No,No,Yes,Yes,,,PROD5298,SparkleUp Pack,DTC,0.268,5,10.12,3.61,42.72,50.60,50.60,7.88,POC680,Riverside,IL,TX,East,86021620920330,0.59,6.56,50.60,49.28,7.88,-70.9826,25.6779,2024-05-30 13:45:55,103,10.12,11.13,50.60,55.66,Web,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,7810,Online,15724402-1400,0.82,SparkleUp 12-Pack,BRD2,Regular,BevCo,Soft Drink,Can,Standard,No,1.3,12,PGV907,Premium Pack,No,Standard,Core,A,No,No,0.292,0.38,13.60,Regular,6,49
CUST000437,RefreshPlus,663680,2024-11-16 00:54:59,1.8,Yes,No,Yes,No,0,COUP154,PROD5845,SparkleUp Pack,DTC,0.270,9,7.54,2.31,64.18,67.86,67.86,3.68,POC798,Riverside,OH,PA,Central,84123916757223,1.08,5.87,67.86,70.05,3.68,-102.3218,42.9479,2024-11-17 10:19:42,130,7.54,8.29,67.86,74.65,Web,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,3097,Online,92499244-2456,0.87,ZestDrink 12-Pack,BRD1,Regular,BevCo,Soft Drink,Can,Standard,No,0.7,16,PGV442,Premium Pack,No,Standard,Core,A,No,No,0.408,2.68,6.64,Regular,94,248
CUST000362,RefreshPlus,218840,2024-10-27 01:28:15,2.3,Yes,No,Yes,No,,,PROD8918,RefreshPlus Pack,DTC,0.138,3,23.34,1.11,59.34,70.02,70.02,10.68,POC884,Meadowbrook,TX,TX,North,69799385113309,3.58,9.46,70.02,68.80,10.68,-105.6469,38.8404,2024-10-28 13:25:25,93,23.34,25.67,70.02,77.02,Web,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,6280,Online,57414099-3546,0.86,CrispSoda 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,1.1,8,PGV896,Premium Pack,No,Standard,Core,A,No,No,0.185,0.36,8.77,Regular,73,221
CUST000024,RefreshPlus,387626,2023-03-17 14:12:41,3.5,No,No,Yes,No,,COUP99,PROD2183,CrispSoda Pack,DTC,0.047,9,7.49,3.38,55.37,67.41,67.41,12.04,POC588,Hilltown,IL,TX,West,67993598136556,3.78,8.34,67.41,63.71,12.04,-85.3375,31.7929,2023-03-19 02:20:53,82,7.49,8.24,67.41,74.15,Web,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,8841,Online,89650837-1878,0.95,PopMax 12-Pack,BRD3,Regular,BevCo,Soft Drink,Can,Standard,No,1.6,12,PGV888,Premium Pack,No,Standard,Core,A,No,No,0.297,3.70,18.46,Occasional,18,135
CUST000248,CrispSoda,936152,2024-04-13 20:45:34,3.9,Yes,Yes,No,Yes,,COUP84,PROD8191,CrispSoda Pack,DTC,0.176,11,11.77,3.40,127.20,129.47,129.47,2.27,POC441,Meadowbrook,OH,TX,Central,23953041459394,2.32,6.11,129.47,133.31,2.27,-107.1972,35.9836,2024-04-15 10:56:36,111,11.77,12.95,129.47,142.42,Web,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,2571,Online,13112947-9521,0.92,BubbleWave 12-Pack,BRD5,Regular,BevCo,Soft Drink,Can,Standard,No,1.3,23,PGV736,Premium Pack,No,Standard,Core,A,No,No,0.187,4.82,10.45,Regular,12,350
CUST000294,BubbleWave,589248,2023-07-16 13:26:09,4.0,No,Yes,No,No,0,,PROD1520,RefreshPlus Pack,DTC,0.296,13,20.54,2.51,265.19,267.02,267.02,1.83,POC824,Lakeside,NY,OH,East,16564573825222,1.19,7.66,267.02,272.85,1.83,-79.5334,25.6568,2023-07-16 22:40:36,56,20.54,22.59,267.02,293.72,Web,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,3695,Online,75357685-9291,0.96,PopMax 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,1.2,21,PGV533,Premium Pack,No,Standard,Core,A,No,No,0.160,1.54,16.03,Occasional,20,457
CUST000256,RefreshPlus,655105,2024-06-21 02:04:14,1.4,Yes,No,No,No,0,COUP99,PROD1773,ZestDrink Pack,DTC,0.361,2,19.84,1.25,32.75,39.68,39.68,6.93,POC422,Hilltown,CA,IL,North,74722712236064,0.96,9.71,39.68,42.46,6.93,-118.4295,30.9643,2024-06-22 18:32:55,59,19.84,21.82,39.68,43.65,Web,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,6157,Online,24017775-8352,0.92,SparkleUp 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,1.9,23,PGV719,Premium Pack,No,Standard,Core,A,No,No,0.109,1.62,8.43,New,72,92
CUST000199,BubbleWave,284952,2024-07-28 08:25:18,2.0,No,Yes,Yes,Yes,,COUP192,PROD6057,RefreshPlus Pack,DTC,0.105,20,11.50,1.01,219.64,230.00,230.00,10.36,POC415,Hilltown,NY,IL,East,55761397325153,2.03,9.97,230.00,229.61,10.36,-97.5448,39.7253,2024-07-28 10:38:50,135,11.50,12.65,230.00,253.00,Web,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,6700,Online,79408926-8923,0.82,RefreshPlus 12-Pack,BRD7,Regular,BevCo,Soft Drink,Can,Standard,No,0.5,14,PGV878,Premium Pack,No,Standard,Core,A,No,No,0.106,3.04,18.96,Regular,93,232
CUST000026,RefreshPlus,860477,2023-11-01 12:19:11,3.8,No,No,No,No,,,PROD5000,RefreshPlus Pack,DTC,0.389,8,15.03,1.88,101.96,120.24,120.24,18.28,POC591,Springfield,IL,IL,Central,39571860463393,2.76,13.88,120.24,115.84,18.28,-97.4534,38.3317,2023-11-02 14:28:04,56,15.03,16.53,120.24,132.26,Web,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,2439,Online,86513556-9839,0.93,PopMax 12-Pack,BRD7,Regular,BevCo,Soft Drink,Can,Standard,No,0.9,16,PGV241,Premium Pack,No,Standard,Core,A,No,No,0.450,4.56,7.81,Loyal,13,406
CUST000232,ZestDrink,969784,2024-01-27 21:23:34,2.6,Yes,No,Yes,No,,,PROD8124,FizzCola Pack,DTC,0.318,2,22.55,1.50,36.77,45.10,45.10,8.33,POC430,Lakeside,OH,IL,West,66051201415155,4.72,8.71,45.10,45.48,8.33,-106.5383,36.8964,2024-01-27 21:17:50,63,22.55,24.81,45.10,49.61,Web,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,3640,Online,99785708-7263,0.90,FizzCola 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,1.6,16,PGV297,Premium Pack,No,Standard,Core,A,No,No,0.491,0.72,14.13,Occasional,67,169
CUST000358,ZestDrink,844246,2024-02-16 01:47:17,4.1,No,No,No,Yes,0,COUP30,PROD8616,CrispSoda Pack,DTC,0.131,11,16.09,1.40,148.51,176.99,176.99,28.48,POC497,Hilltown,OH,FL,East,29772609291071,3.27,7.44,176.99,155.95,28.48,-101.8481,31.5728,2024-02-17 13:21:29,140,16.09,17.70,176.99,194.69,Web,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,5304,Online,87660455-3828,0.80,PopMax 12-Pack,BRD5,Regular,BevCo,Soft Drink,Can,Standard,No,0.5,22,PGV953,Premium Pack,No,Standard,Core,A,No,No,0.311,0.48,5.88,Regular,11,19
CUST000207,FizzCola,893185,2024-11-05 10:51:49,2.9,No,No,No,No,,COUP184,PROD3710,SparkleUp Pack,DTC,0.304,15,6.88,0.32,90.93,103.20,103.20,12.27,POC378,Hilltown,NY,TX,North,56624953167721,2.95,5.69,103.20,96.62,12.27,-121.6962,35.8456,2024-11-06 07:30:37,175,6.88,7.57,103.20,113.52,Web,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,8782,Online,71239567-6206,0.90,BubbleWave 12-Pack,BRD5,Regular,BevCo,Soft Drink,Can,Standard,No,0.8,15,PGV953,Premium Pack,No,Standard,Core,A,No,No,0.401,2.92,12.42,Regular,55,471
CUST000353,BubbleWave,479386,2024-03-18 20:28:34,1.1,Yes,No,No,Yes,,,PROD4397,CrispSoda Pack,DTC,0.073,8,19.31,4.52,135.22,154.48,154.48,19.26,POC240,Springfield,CA,FL,East,10560248727605,0.60,6.39,154.48,141.61,19.26,-77.0099,47.4588,2024-03-18 21:19:42,143,19.31,21.24,154.48,169.93,Web,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5315,Online,14265140-7772,0.81,BubbleWave 12-Pack,BRD1,Regular,BevCo,Soft Drink,Can,Standard,No,1.3,18,PGV485,Premium Pack,No,Standard,Core,A,No,No,0.257,3.64,13.43,Loyal,65,460
CUST000339,RefreshPlus,895757,2024-02-02 11:24:27,4.0,Yes,No,Yes,No,,,PROD6585,PopMax Pack,DTC,0.060,12,10.55,4.01,107.65,126.60,126.60,18.95,POC238,Springfield,IL,NY,East,34572320457613,0.50,6.76,126.60,114.41,18.95,-98.9828,32.2593,2024-02-03 18:34:46,89,10.55,11.61,126.60,139.26,Web,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,9472,Online,66002705-6330,0.94,ZestDrink 12-Pack,BRD2,Regular,BevCo,Soft Drink,Can,Standard,No,0.6,14,PGV629,Premium Pack,No,Standard,Core,A,No,No,0.010,0.54,13.36,Regular,74,385
CUST000314,FizzCola,374765,2024-04-15 20:25:50,4.9,Yes,No,Yes,No,,,PROD1725,CrispSoda Pack,DTC,0.371,10,17.39,4.76,140.77,173.90,173.90,33.13,POC588,Meadowbrook,NY,IL,West,54584291683271,0.48,6.70,173.90,147.47,33.13,-70.4208,33.4752,2024-04-16 14:47:47,75,17.39,19.13,173.90,191.29,Web,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,2740,Online,58844206-3173,0.96,FizzCola 12-Pack,BRD5,Regular,BevCo,Soft Drink,Can,Standard,No,1.0,10,PGV502,Premium Pack,No,Standard,Core,A,No,No,0.350,2.62,6.03,Regular,33,451
CUST000391,ZestDrink,696771,2023-06-16 16:48:39,2.6,No,Yes,No,No,0,,PROD2134,CrispSoda Pack,DTC,0.020,14,15.23,3.79,186.60,213.22,213.22,26.62,POC843,Georgetown,OH,FL,East,62709941154115,0.19,13.09,213.22,199.69,26.62,-93.7787,39.7300,2023-06-18 12:55:10,77,15.23,16.75,213.22,234.54,Web,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,8168,Online,25338120-5478,0.87,ZestDrink 12-Pack,BRD3,Regular,BevCo,Soft Drink,Can,Standard,No,1.8,16,PGV762,Premium Pack,No,Standard,Core,A,No,No,0.362,0.31,3.23,Regular,28,138
CUST000356,CrispSoda,599365,2023-09-08 09:31:50,3.7,No,Yes,Yes,No,,COUP34,PROD8149,PopMax Pack,DTC,0.415,6,24.17,1.20,134.31,145.02,145.02,10.71,POC335,Lakeside,OH,CA,South,56475749309743,3.01,8.69,145.02,143.00,10.71,-79.0300,29.3197,2023-09-09 16:20:42,77,24.17,26.59,145.02,159.52,Web,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,2799,Online,42139996-1248,0.91,BubbleWave 12-Pack,BRD3,Regular,BevCo,Soft Drink,Can,Standard,No,0.6,17,PGV935,Premium Pack,No,Standard,Core,A,No,No,0.413,2.77,7.02,New,53,39
CUST000237,SparkleUp,900447,2023-03-26 20:54:00,1.3,No,Yes,No,Yes,0,,PROD5955,FizzCola Pack,DTC,0.011,8,16.75,1.59,111.22,134.00,134.00,22.78,POC728,Georgetown,PA,NY,East,94614971262134,0.04,11.22,134.00,122.44,22.78,-71.0920,35.8744,2023-03-26 19:39:55,117,16.75,18.43,134.00,147.40,Web,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,9809,Online,76394631-8715,0.93,ZestDrink 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,0.5,14,PGV179,Premium Pack,No,Standard,Core,A,No,No,0.299,2.55,12.01,Loyal,70,252
CUST000357,ZestDrink,397594,2024-08-28 15:26:06,4.0,No,No,Yes,Yes,,COUP153,PROD1493,RefreshPlus Pack,DTC,0.013,4,16.05,3.83,60.40,64.20,64.20,3.80,POC681,Meadowbrook,PA,FL,West,11915419372651,3.37,11.00,64.20,71.40,3.80,-105.9845,43.0046,2024-08-30 00:18:40,133,16.05,17.66,64.20,70.62,Web,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,6933,Online,61077790-6857,0.96,BubbleWave 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,1.2,22,PGV618,Premium Pack,No,Standard,Core,A,No,No,0.410,0.64,7.51,Loyal,88,126
CUST000425,ZestDrink,331543,2024-01-31 22:09:34,1.0,No,No,No,No,1,,PROD2131,CrispSoda Pack,DTC,0.170,1,12.60,1.45,10.16,12.60,12.60,2.44,POC193,Lakeside,FL,OH,North,16054131895027,4.74,7.21,12.60,17.37,2.44,-103.6888,28.1305,2024-01-31 23:50:49,99,12.60,13.86,12.60,13.86,Web,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,7618,Online,16468245-3811,0.96,RefreshPlus 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,1.9,24,PGV984,Premium Pack,No,Standard,Core,A,No,No,0.482,3.34,6.46,Regular,88,126
CUST000402,RefreshPlus,221279,2024-03-02 20:21:41,1.2,Yes,Yes,Yes,No,0,COUP103,PROD2756,BubbleWave Pack,DTC,0.151,2,19.03,1.62,36.36,38.06,38.06,1.70,POC981,Lakeside,CA,IL,Central,62056504183532,4.65,7.60,38.06,43.96,1.70,-89.9823,39.9389,2024-03-04 10:00:22,72,19.03,20.93,38.06,41.87,Web,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,7157,Online,44319161-8221,0.90,FizzCola 12-Pack,BRD5,Regular,BevCo,Soft Drink,Can,Standard,No,1.4,24,PGV942,Premium Pack,No,Standard,Core,A,No,No,0.204,3.52,17.63,Regular,71,49
CUST000374,CrispSoda,281755,2023-03-19 06:04:46,2.0,Yes,No,No,No,0,,PROD2060,SparkleUp Pack,DTC,0.040,11,7.33,3.73,69.06,80.63,80.63,11.57,POC325,Riverside,IL,NY,North,51522903753558,1.16,11.44,80.63,80.50,11.57,-78.0041,29.9477,2023-03-19 20:41:32,158,7.33,8.06,80.63,88.69,Web,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,5702,Online,89295382-1696,0.96,RefreshPlus 12-Pack,BRD5,Regular,BevCo,Soft Drink,Can,Standard,No,1.9,20,PGV915,Premium Pack,No,Standard,Core,A,No,No,0.317,1.46,19.88,Occasional,12,487
CUST000170,RefreshPlus,327724,2023-08-19 19:27:37,2.1,No,No,No,No,1,,PROD4369,RefreshPlus Pack,DTC,0.358,1,22.77,2.47,19.99,22.77,22.77,2.78,POC717,Hilltown,PA,PA,West,21138045498151,4.86,12.23,22.77,32.22,2.78,-73.7592,43.1622,2023-08-20 01:49:51,114,22.77,25.05,22.77,25.05,Web,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,9032,Online,11480827-3813,0.88,ZestDrink 12-Pack,BRD5,Regular,BevCo,Soft Drink,Can,Standard,No,0.6,12,PGV497,Premium Pack,No,Standard,Core,A,No,No,0.195,2.10,3.43,New,37,32
CUST000352,BubbleWave,871879,2023-07-13 18:35:47,2.2,Yes,Yes,Yes,No,1,COUP16,PROD5568,ZestDrink Pack,DTC,0.352,15,20.98,2.38,262.49,314.70,314.70,52.21,POC487,Meadowbrook,CA,FL,South,63276154297889,2.52,10.18,314.70,272.67,52.21,-79.5932,29.8164,2023-07-14 21:10:43,175,20.98,23.08,314.70,346.17,Web,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,4088,Online,77389329-7922,0.94,BubbleWave 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,1.4,21,PGV553,Premium Pack,No,Standard,Core,A,No,No,0.294,1.65,2.41,Regular,77,217
CUST000377,CrispSoda,775857,2024-03-25 23:25:50,3.2,Yes,No,Yes,No,0,,PROD3614,FizzCola Pack,DTC,0.284,9,15.59,1.97,115.10,140.31,140.31,25.21,POC165,Georgetown,OH,NY,Central,63138348906235,1.55,9.26,140.31,124.36,25.21,-70.7523,42.9523,2024-03-26 07:21:57,121,15.59,17.15,140.31,154.34,Web,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,9179,Online,59645343-7257,0.98,SparkleUp 12-Pack,BRD6,Regular,BevCo,Soft Drink,Can,Standard,No,0.7,8,PGV839,Premium Pack,No,Standard,Core,A,No,No,0.030,3.01,11.73,Regular,20,385
CUST000487,ZestDrink,866281,2023-12-11 21:43:12,1.1,Yes,Yes,No,Yes,,COUP136,PROD9651,SparkleUp Pack,DTC,0.359,19,9.78,4.15,159.40,185.82,185.82,26.42,POC812,Springfield,PA,OH,South,70053823595241,2.52,14.05,185.82,173.45,26.42,-116.1338,31.2695,2023-12-13 11:23:03,47,9.78,10.76,185.82,204.40,Web,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,1466,Online,16695567-9952,0.97,PopMax 12-Pack,BRD7,Regular,BevCo,Soft Drink,Can,Standard,No,0.3,18,PGV714,Premium Pack,No,Standard,Core,A,No,No,0.437,2.27,8.82,New,37,169
CUST000423,PopMax,447588,2023-04-12 07:20:40,3.4,Yes,Yes,Yes,No,,COUP160,PROD6569,ZestDrink Pack,DTC,0.189,2,19.46,3.06,32.52,38.92,38.92,6.40,POC357,Riverside,TX,OH,East,32739872542980,0.65,7.69,38.92,40.21,6.40,-81.0811,31.9847,2023-04-12 09:30:04,97,19.46,21.41,38.92,42.81,Web,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,2568,Online,66333806-1647,0.80,PopMax 12-Pack,BRD5,Regular,BevCo,Soft Drink,Can,Standard,No,0.8,14,PGV122,Premium Pack,No,Standard,Core,A,No,No,0.329,2.93,11.22,Regular,38,344
CUST000493,RefreshPlus,144403,2023-06-16 10:20:54,1.9,No,Yes,Yes,No,,COUP150,PROD3283,FizzCola Pack,DTC,0.031,13,23.26,0.25,286.99,302.38,302.38,15.39,POC117,Springfield,TX,CA,West,37238943362088,1.79,6.51,302.38,293.50,15.39,-86.4766,41.4575,2023-06-18 01:43:43,73,23.26,25.59,302.38,332.62,Web,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,3041,Online,58559926-9402,1.00,CrispSoda 12-Pack,BRD1,Regular,BevCo,Soft Drink,Can,Standard,No,1.2,14,PGV431,Premium Pack,No,Standard,Core,A,No,No,0.440,4.45,17.38,Regular,96,212
CUST000457,BubbleWave,535568,2023-07-01 00:36:24,3.7,No,Yes,No,No,0,,PROD1376,CrispSoda Pack,DTC,0.328,13,20.05,2.23,258.29,260.65,260.65,2.36,POC402,Springfield,IL,FL,East,61567030784143,4.49,14.68,260.65,272.97,2.36,-113.3610,47.8288,2023-07-01 21:29:18,103,20.05,22.06,260.65,286.72,Web,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2382,Online,28210992-5289,0.83,CrispSoda 12-Pack,BRD2,Regular,BevCo,Soft Drink,Can,Standard,No,1.0,16,PGV898,Premium Pack,No,Standard,Core,A,No,No,0.447,3.02,0.81,Regular,45,24
